Object	Correct_Category	DS_MaxLikelihood_Category	MV_MaxLikelihood_Category	DS_MinCost_Category	MV_MinCost_Category	DS_Pr[0]	DS_Pr[1]	DS_Pr[2]	DS_Pr[3]	MV_Pr[0]	MV_Pr[1]	MV_Pr[2]	MV_Pr[3]	DataCost_Estm_DS_Exp	DataCost_Estm_MV_Exp	DataCost_Estm_DS_ML	DataCost_Estm_MV_ML	DataCost_Estm_DS_Min	DataCost_Estm_MV_Min	DataCost_Estm_NoVote_Exp	DataCost_Estm_NoVote_Min	DataCost_Eval_DS_ML	DataCost_Eval_MV_ML	DataCost_Eval_DS_Min	DataCost_Eval_MV_Min	DataCost_Eval_DS_Soft	DataCost_Eval_MV_Soft	DataQuality_Estm_DS_ML	DataQuality_Estm_MV_ML	DataQuality_Estm_DS_Exp	DataQuality_Estm_MV_Exp	DataQuality_Estm_DS_Min	DataQuality_Estm_MV_Min	DataQuality_Eval_DS_ML	DataQuality_Eval_MV_ML	DataQuality_Eval_DS_Min	DataQuality_Eval_MV_Min	DataQuality_Eval_DS_Soft	DataQuality_Eval_MV_Soft
1063	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1064	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1065	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1066	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1067	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1068	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1069	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
107	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1070	null	3	3	3	3	0.0074	0.0480	0.0000	0.9446	0.0000	0.3333	0.0000	0.6667	0.1054	0.4444	0.0554	0.3333	0.0554	0.3333	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	87.42%	24.33%	76.07%	-0.90%	87.42%	24.33%	N/A	N/A	N/A	N/A	N/A	N/A
1071	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1072	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1073	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1074	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1075	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1076	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1077	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1078	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1079	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
108	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1080	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1081	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	0.7500	0.2500	0.0000	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
1082	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	0.7500	0.2500	0.0000	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
1083	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.2500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
1084	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	0.7500	0.2500	0.0000	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
1085	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1086	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1087	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1088	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1089	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
109	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1090	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1091	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1092	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.2500	0.7500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
1093	null	3	2	3	3	0.0000	0.0000	0.4854	0.5146	0.0000	0.0000	0.5000	0.5000	0.4996	0.5000	0.4854	0.5000	0.4854	0.5000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	-10.19%	-13.51%	-13.41%	-13.51%	-10.19%	-13.51%	N/A	N/A	N/A	N/A	N/A	N/A
1094	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.2500	0.7500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
1095	null	3	3	3	3	0.0001	0.0000	0.0003	0.9996	0.0000	0.0000	0.5000	0.5000	0.0007	0.5000	0.0004	0.5000	0.0004	0.5000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	99.92%	-13.51%	99.83%	-13.51%	99.92%	-13.51%	N/A	N/A	N/A	N/A	N/A	N/A
1096	null	3	2	3	3	0.0000	0.0000	0.0006	0.9994	0.0000	0.0000	0.5000	0.5000	0.0012	0.5000	0.0006	0.5000	0.0006	0.5000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	-13.51%	99.72%	-13.51%	99.86%	-13.51%	N/A	N/A	N/A	N/A	N/A	N/A
1097	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1098	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1099	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.2500	0.7500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
11	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
110	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1100	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1101	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1103	null	2	2	2	2	0.0000	0.0000	0.9999	0.0001	0.0000	0.0000	0.7500	0.2500	0.0002	0.3750	0.0001	0.2500	0.0001	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	99.98%	43.24%	99.95%	14.87%	99.98%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
1104	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.2500	0.7500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
1105	null	2	2	2	2	0.0009	0.0000	0.9725	0.0266	0.0000	0.0000	0.6667	0.3333	0.0536	0.4444	0.0276	0.3333	0.0276	0.3333	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	93.75%	24.33%	87.82%	-0.90%	93.75%	24.33%	N/A	N/A	N/A	N/A	N/A	N/A
1106	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1107	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.2500	0.7500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
1108	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1109	null	3	3	3	3	0.0000	0.0000	0.0127	0.9873	0.0000	0.0000	0.5000	0.5000	0.0250	0.5000	0.0127	0.5000	0.0127	0.5000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	97.13%	-13.51%	94.32%	-13.51%	97.13%	-13.51%	N/A	N/A	N/A	N/A	N/A	N/A
111	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1110	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.2500	0.0000	0.7500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
1111	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1112	null	2	2	2	2	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1113	null	3	3	3	3	0.0000	0.0000	0.0012	0.9989	0.0000	0.0000	0.3333	0.6667	0.0023	0.4444	0.0012	0.3333	0.0012	0.3333	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	99.74%	24.33%	99.47%	-0.90%	99.74%	24.33%	N/A	N/A	N/A	N/A	N/A	N/A
1114	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.2500	0.2500	0.5000	0.0000	0.6250	0.0000	0.5000	0.0000	0.5000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	-13.51%	100.00%	-41.89%	100.00%	-13.51%	N/A	N/A	N/A	N/A	N/A	N/A
1115	null	3	3	3	3	0.0000	0.0000	0.0004	0.9996	0.0000	0.0000	0.5000	0.5000	0.0008	0.5000	0.0004	0.5000	0.0004	0.5000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	99.91%	-13.51%	99.83%	-13.51%	99.91%	-13.51%	N/A	N/A	N/A	N/A	N/A	N/A
1116	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.2500	0.7500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
1117	null	3	3	3	3	0.0000	0.0000	0.0035	0.9965	0.0000	0.0000	0.3333	0.6667	0.0070	0.4444	0.0035	0.3333	0.0035	0.3333	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	99.21%	24.33%	98.42%	-0.90%	99.21%	24.33%	N/A	N/A	N/A	N/A	N/A	N/A
1118	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1119	null	2	2	2	2	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.7500	0.2500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
112	null	1	1	1	1	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1120	null	3	2	3	3	0.0000	0.0000	0.0140	0.9860	0.0000	0.0000	0.5000	0.5000	0.0276	0.5000	0.0140	0.5000	0.0140	0.5000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	96.82%	-13.51%	93.74%	-13.51%	96.82%	-13.51%	N/A	N/A	N/A	N/A	N/A	N/A
1121	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.2500	0.7500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
1122	null	3	2	3	3	0.0000	0.0000	0.1255	0.8745	0.0000	0.0000	0.5000	0.5000	0.2195	0.5000	0.1255	0.5000	0.1255	0.5000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	71.52%	-13.51%	50.18%	-13.51%	71.52%	-13.51%	N/A	N/A	N/A	N/A	N/A	N/A
1123	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1124	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1125	null	3	2	3	3	0.0000	0.0000	0.0191	0.9810	0.0000	0.0000	0.5000	0.5000	0.0374	0.5000	0.0191	0.5000	0.0191	0.5000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	95.68%	-13.51%	91.52%	-13.51%	95.68%	-13.51%	N/A	N/A	N/A	N/A	N/A	N/A
1126	null	3	3	3	3	0.0000	0.0000	0.1685	0.8315	0.0000	0.0000	0.5000	0.5000	0.2802	0.5000	0.1685	0.5000	0.1685	0.5000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	61.74%	-13.51%	36.38%	-13.51%	61.74%	-13.51%	N/A	N/A	N/A	N/A	N/A	N/A
1127	null	2	2	2	2	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.7500	0.2500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
1128	null	3	3	3	3	0.0000	0.0000	0.0001	0.9999	0.0000	0.2500	0.2500	0.5000	0.0002	0.6250	0.0001	0.5000	0.0001	0.5000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	99.98%	-13.51%	99.95%	-41.89%	99.98%	-13.51%	N/A	N/A	N/A	N/A	N/A	N/A
1129	null	3	3	3	3	0.0000	0.0000	0.0695	0.9305	0.0000	0.0000	0.5000	0.5000	0.1293	0.5000	0.0695	0.5000	0.0695	0.5000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	84.22%	-13.51%	70.64%	-13.51%	84.22%	-13.51%	N/A	N/A	N/A	N/A	N/A	N/A
113	null	1	1	1	1	0.0003	0.9996	0.0001	0.0000	0.0000	1.0000	0.0000	0.0000	0.0009	0.0000	0.0005	0.0000	0.0005	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	99.90%	100.00%	99.80%	100.00%	99.90%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1130	null	3	3	3	3	0.0003	0.0000	0.0000	0.9997	0.0000	0.0000	0.3333	0.6667	0.0006	0.4444	0.0003	0.3333	0.0003	0.3333	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	99.94%	24.33%	99.87%	-0.90%	99.94%	24.33%	N/A	N/A	N/A	N/A	N/A	N/A
1131	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.2500	0.7500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	43.24%	100.00%	14.87%	100.00%	43.24%	N/A	N/A	N/A	N/A	N/A	N/A
1132	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
1133	null	3	3	3	3	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5404	0.4405	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
